CustomerKey,CustomerName,TotalSpent,AvgOrderValue,TotalOrders,CLV_Profit,Num_purchases,lAST_PURCHASE_DATE,Recency
22028,Jodi Shen,69.99,69.99,1,43.8137,1,02-02-2013,360
18775,Andrea Bell,69.99,69.99,1,43.8137,1,02-02-2013,360
18935,Jasmine Jenkins,69.99,69.99,1,43.8137,1,01-02-2013,361
27415,Trevor Butler,69.99,69.99,1,43.8137,1,01-02-2013,361
27502,Tyler Thompson,69.99,69.99,1,43.8137,1,30-01-2013,363
23285,Latoya Luo,69.97,23.3233,3,43.8011,3,17-01-2014,11
22057,Kyle Ross,69.97,23.3233,3,43.8011,3,11-01-2014,17
19411,Sarah Alexander,69.97,23.3233,3,43.8011,2,08-01-2014,20
23093,Nathan Parker,69.97,23.3233,3,43.8011,3,06-01-2014,22
23590,Austin Brown,69.97,23.3233,3,43.8011,3,05-01-2014,23
20904,Ebony Gomez,69.97,23.3233,3,43.8011,3,31-12-2013,28
28759,Melissa Rivera,69.97,23.3233,3,43.8011,3,27-12-2013,32
20248,Gina Suarez,69.97,23.3233,3,43.8011,3,26-12-2013,33
23468,Sean Roberts,69.97,23.3233,3,43.8011,3,24-12-2013,35
23674,Jeremiah Walker,69.97,23.3233,3,43.8011,3,22-12-2013,37
23889,Sean Carter,69.97,23.3233,3,43.8011,3,22-12-2013,37
21591,Clayton Goel,69.97,23.3233,3,43.8011,3,22-12-2013,37
17638,Clarence Zheng,69.97,23.3233,3,43.8011,3,07-12-2013,52
23388,Ana Henderson,69.97,23.3233,3,43.8011,3,06-12-2013,53
21738,Francis Alonso,69.97,23.3233,3,43.8011,3,04-12-2013,55
23477,Marcus Phillips,69.97,23.3233,3,43.8011,3,29-11-2013,60
21249,Alvin Xu,69.97,23.3233,3,43.8011,3,26-11-2013,63
21069,Colin Lu,69.97,23.3233,3,43.8011,3,15-11-2013,74
21535,Alfredo Sandberg,69.97,23.3233,3,43.8011,3,13-11-2013,76
25013,Mitchell Stone,69.97,23.3233,3,43.8011,3,10-11-2013,79
22890,Alexis Hall,69.97,23.3233,3,43.8011,3,09-11-2013,80
17643,Wesley Cai,69.97,23.3233,3,43.8011,3,07-11-2013,82
17878,Gabrielle Sanders,69.97,23.3233,3,43.8011,3,07-11-2013,82
23194,Shelby Cook,69.97,23.3233,3,43.8011,3,05-11-2013,84
21145,Mindy Lal,69.97,23.3233,3,43.8011,3,31-10-2013,89
29119,Lee Oliver,69.97,23.3233,3,43.8011,3,31-10-2013,89
23053,Anna Bailey,69.97,23.3233,3,43.8011,3,28-10-2013,92
21025,Cedric Wu,69.97,23.3233,3,43.8011,3,26-10-2013,94
23203,Dalton Jenkins,69.97,23.3233,3,43.8011,3,24-10-2013,96
28941,Deanna Moreno,69.97,23.3233,3,43.8011,3,22-10-2013,98
18264,Jeffery Ma,69.97,23.3233,3,43.8011,2,18-10-2013,102
20972,Francisco Vance,69.97,23.3233,3,43.8011,3,16-10-2013,104
23495,James Shan,69.97,23.3233,3,43.8011,3,12-10-2013,108
22763,Rebecca Gonzalez,69.97,23.3233,3,43.8011,3,09-10-2013,111
22084,Francis Gomez,69.97,23.3233,3,43.8011,3,08-10-2013,112
14864,Desiree Carlson,69.97,23.3233,3,43.8011,3,08-10-2013,112
20849,Faith Washington,69.97,23.3233,3,43.8011,3,03-10-2013,117
23812,Cameron Butler,69.97,23.3233,3,43.8011,3,02-10-2013,118
21198,Madison Williams,69.97,23.3233,3,43.8011,3,01-10-2013,119
22723,Alexander Anderson,69.97,23.3233,3,43.8011,3,29-09-2013,121
21457,Jamie Serrano,69.97,23.3233,3,43.8011,3,27-09-2013,123
23240,Phillip Chapman,69.97,23.3233,3,43.8011,3,26-09-2013,124
23514,Chloe Bell,69.97,23.3233,3,43.8011,3,26-09-2013,124
24545,Douglas Raman,69.97,23.3233,3,43.8011,3,26-09-2013,124
23782,Edward Bryant,69.97,23.3233,3,43.8011,3,25-09-2013,125
22793,Antonio Jenkins,69.97,23.3233,3,43.8011,3,24-09-2013,126
22761,Eduardo Price,69.97,23.3233,3,43.8011,3,18-09-2013,132
17930,Chelsea Srini,69.97,23.3233,3,43.8011,3,18-09-2013,132
23298,Robert Martinez,69.97,23.3233,3,43.8011,3,16-09-2013,134
22837,Sergio Chandra,69.97,23.3233,3,43.8011,3,12-09-2013,138
29121,Julie Luo,69.97,23.3233,3,43.8011,3,10-09-2013,140
22783,Isaac Green,69.97,23.3233,3,43.8011,3,09-09-2013,141
19349,Warren Anand,69.97,23.3233,3,43.8011,3,08-09-2013,142
23457,Nicole Rivera,69.97,23.3233,3,43.8011,3,07-09-2013,143
20252,Darrell Raje,69.97,23.3233,3,43.8011,3,01-09-2013,149
20408,Isaac Morgan,69.97,23.3233,3,43.8011,3,01-09-2013,149
23133,Alexis White,69.97,23.3233,3,43.8011,3,31-08-2013,150
22967,Rachel Smith,69.97,23.3233,3,43.8011,3,24-08-2013,157
23055,Seth Diaz,69.97,23.3233,3,43.8011,3,20-08-2013,161
20229,Austin Walker,69.97,23.3233,3,43.8011,3,19-08-2013,162
23581,Jan Hill,69.97,23.3233,3,43.8011,3,17-08-2013,164
23031,Brooke Morgan,69.97,23.3233,3,43.8011,3,16-08-2013,165
22819,Daisy Alvarez,69.97,23.3233,3,43.8011,3,16-08-2013,165
23157,Valerie Gao,69.97,23.3233,3,43.8011,3,15-08-2013,166
24554,Deanna Fernandez,69.97,23.3233,3,43.8011,3,12-08-2013,169
24226,Brian Morris,69.97,23.3233,3,43.8011,3,12-08-2013,169
22792,Thomas Carter,69.97,23.3233,3,43.8011,3,09-08-2013,172
20889,Manuel Patel,69.97,23.3233,3,43.8011,3,07-08-2013,174
17749,Leah Wu,69.97,23.3233,3,43.8011,3,06-08-2013,175
23206,Jackson Lal,69.97,23.3233,3,43.8011,3,04-08-2013,177
17846,Alejandro Chavez,69.97,23.3233,3,43.8011,3,30-07-2013,182
22724,Noah Evans,69.97,23.3233,3,43.8011,3,28-07-2013,184
22861,Devin Hughes,69.97,23.3233,3,43.8011,3,24-07-2013,188
23734,Melanie Wood,69.97,23.3233,3,43.8011,3,14-07-2013,198
20595,Karla Andersen,69.97,23.3233,3,43.8011,3,10-07-2013,202
22731,Brandon Henderson,69.97,23.3233,3,43.8011,3,09-07-2013,203
17711,Kristin Luo,69.97,23.3233,3,43.8011,3,05-07-2013,207
29188,Colin Kumar,69.97,23.3233,3,43.8011,3,04-07-2013,208
20135,Grace Price,69.97,23.3233,3,43.8011,3,01-07-2013,211
23694,Brian Brooks,69.97,23.3233,3,43.8011,3,30-06-2013,212
20924,Alberto Sanz,69.97,23.3233,3,43.8011,3,28-06-2013,214
22098,Katherine Brooks,69.97,23.3233,3,43.8011,3,28-06-2013,214
23065,Derek Nath,69.97,23.3233,3,43.8011,3,24-06-2013,218
22351,Sarah Davis,69.97,23.3233,3,43.8011,3,19-06-2013,223
23367,Haley Ramirez,69.97,23.3233,3,43.8011,3,16-06-2013,226
23241,Armando Torres,69.97,23.3233,3,43.8011,3,13-06-2013,229
22166,Katherine Gray,69.97,23.3233,3,43.8011,3,12-06-2013,230
21519,Franklin Becker,69.97,23.3233,3,43.8011,3,11-06-2013,231
22369,Louis Deng,69.97,23.3233,3,43.8011,3,11-06-2013,231
23863,Christian Williams,69.97,23.3233,3,43.8011,3,10-06-2013,232
20132,Jenny Shen,69.97,23.3233,3,43.8011,3,10-06-2013,232
24540,Janet Martin,69.97,23.3233,3,43.8011,3,09-06-2013,233
20583,Kristen Wang,69.97,23.3233,3,43.8011,3,08-06-2013,234
22162,Brad Yuan,69.97,23.3233,3,43.8011,3,05-06-2013,237
21917,Dalton Johnson,69.97,23.3233,3,43.8011,3,03-06-2013,239
21900,Robert Jones,69.97,23.3233,3,43.8011,3,02-06-2013,240
16434,Taylor Bailey,69.97,23.3233,3,43.8011,3,02-06-2013,240
21514,Krystal Zhu,69.97,23.3233,3,43.8011,3,31-05-2013,242
22776,Julia Perry,69.97,23.3233,3,43.8011,3,30-05-2013,243
24557,Franklin Lin,69.97,23.3233,3,43.8011,3,29-05-2013,244
22977,Ian Patterson,69.97,23.3233,3,43.8011,3,27-05-2013,246
20903,Robyn Diaz,69.97,23.3233,3,43.8011,3,27-05-2013,246
22103,Alexandra Hernandez,69.97,23.3233,3,43.8011,3,23-05-2013,250
21302,Logan Foster,69.97,23.3233,3,43.8011,3,22-05-2013,251
23628,Kara Shen,69.97,23.3233,3,43.8011,3,18-05-2013,255
22989,Megan Butler,69.97,23.3233,3,43.8011,3,16-05-2013,257
29312,Colleen She,69.97,23.3233,3,43.8011,3,15-05-2013,258
22891,Andrea Gonzalez,69.97,23.3233,3,43.8011,3,12-05-2013,261
21134,Bob Chapman,69.97,23.3233,3,43.8011,3,10-05-2013,263
23205,Katherine Sanders,69.97,23.3233,3,43.8011,3,09-05-2013,264
20233,Jenny Raje,69.97,23.3233,3,43.8011,3,03-05-2013,270
22756,Jon Nath,69.97,23.3233,3,43.8011,3,01-05-2013,272
22367,Jasmine Griffin,69.97,23.3233,3,43.8011,3,26-04-2013,277
21325,Angela Hayes,69.97,23.3233,3,43.8011,3,24-04-2013,279
21261,Jessica Kelly,69.97,23.3233,3,43.8011,3,19-04-2013,284
17713,David Johnson,69.97,23.3233,3,43.8011,3,19-04-2013,284
17997,April Sharma,69.97,23.3233,3,43.8011,3,18-04-2013,285
23697,Cody Kelly,69.97,23.3233,3,43.8011,3,14-04-2013,289
20438,Robert Scott,69.97,23.3233,3,43.8011,3,11-04-2013,292
20909,Kelly Weadock,69.97,23.3233,3,43.8011,3,10-04-2013,293
23728,Paige Kelly,69.97,23.3233,3,43.8011,3,10-04-2013,293
23496,Nicholas Harris,69.97,23.3233,3,43.8011,3,10-04-2013,293
22729,Seth Nelson,69.97,23.3233,3,43.8011,3,06-04-2013,297
23862,Rebekah Kapoor,69.97,23.3233,3,43.8011,3,31-03-2013,303
21775,Sean Ramirez,69.97,23.3233,3,43.8011,3,31-03-2013,303
22035,Ryan Wilson,69.97,23.3233,3,43.8011,3,31-03-2013,303
19345,Kaitlin Prasad,69.97,23.3233,3,43.8011,3,31-03-2013,303
17721,Cheryl Alan,69.97,23.3233,3,43.8011,3,29-03-2013,305
23380,Gabriel Campbell,69.97,23.3233,3,43.8011,3,26-03-2013,308
22767,Luis Hernandez,69.97,23.3233,3,43.8011,3,25-03-2013,309
23405,Kari Madan,69.97,23.3233,3,43.8011,3,20-03-2013,314
23894,Bryan Ramirez,69.97,23.3233,3,43.8011,3,17-03-2013,317
22982,Madison Miller,69.97,23.3233,3,43.8011,3,05-03-2013,329
22333,Gabriella Watson,69.97,23.3233,3,43.8011,3,04-03-2013,330
23354,Eddie Gomez,69.97,23.3233,3,43.8011,3,28-02-2013,334
23639,Christy Guo,69.97,23.3233,3,43.8011,3,26-02-2013,336
20591,Kara Tang,69.97,23.3233,3,43.8011,3,26-02-2013,336
23580,Ryan Jones,69.97,23.3233,3,43.8011,3,25-02-2013,337
21350,Mindy Sharma,69.97,23.3233,3,43.8011,3,23-02-2013,339
23069,Anna Gray,69.97,23.3233,3,43.8011,3,14-02-2013,348
16568,Caroline Coleman,69.97,23.3233,3,43.8011,3,11-02-2013,351
17771,Holly Chandra,69.97,23.3233,3,43.8011,3,06-02-2013,356
23824,Edward Carter,69.97,23.3233,3,43.8011,3,06-02-2013,356
23050,Jack Hall,69.97,23.3233,3,43.8011,3,04-02-2013,358
23831,Colleen Jai,69.97,23.3233,3,43.8011,3,01-02-2013,361
17835,Francisco Perez,69.96,17.49,4,43.7948,3,31-08-2013,150
16683,Christy Rai,69.87,17.4675,4,43.7385,3,03-08-2013,178
12036,Summer Lopez,69.55,13.91,5,43.5381,2,08-10-2013,112
20411,Cole James,69.47,23.1566,3,43.4881,3,14-05-2013,259
20705,Kevin Roberts,69.47,23.1566,3,43.4881,3,01-04-2013,302
25790,Cameron Patterson,69.46,17.365,4,39.9218,4,05-01-2014,23
26819,Devin Mitchell,69.46,17.365,4,39.9218,4,15-12-2013,44
25302,Manuel Mehta,69.46,17.365,4,39.9218,4,08-12-2013,51
24845,Tyrone Jimenez,69.46,17.365,4,39.9218,4,03-10-2013,117
21098,Steve Ma,69.46,17.365,4,39.9218,4,02-08-2013,179
21058,Meredith Suri,69.46,17.365,4,39.9218,4,23-06-2013,219
11475,Cesar Subram,69.46,17.365,4,39.9218,4,23-04-2013,280
28898,Melanie Patterson,69.46,17.365,4,39.9218,4,06-03-2013,328
27787,Gerald Ramos,69.46,17.365,4,39.9218,4,25-02-2013,337
27383,Jay Hernandez,68.97,22.99,3,43.1751,3,23-01-2014,5
23931,Reginald Ruiz,68.97,22.99,3,43.1751,3,22-01-2014,6
27328,Edgar Srini,68.97,22.99,3,43.1751,3,21-01-2014,7
26415,Latoya Lal,68.97,22.99,3,43.1751,3,19-01-2014,9
20688,Steven Ramirez,68.97,22.99,3,21.7951,3,17-01-2014,11
26597,Madison Lewis,68.97,22.99,3,43.1751,3,09-01-2014,19
22703,Melvin Raji,68.97,22.99,3,43.1751,3,07-01-2014,21
27315,James Mitchell,68.97,22.99,3,43.1751,3,06-01-2014,22
26580,Paige Ramirez,68.97,22.99,3,43.1751,3,03-01-2014,25
21696,Gabrielle Watson,68.97,22.99,3,21.7951,3,29-12-2013,30
29441,Adriana Patel,68.97,22.99,3,43.1751,3,25-12-2013,34
29240,Madeline Allen,68.97,22.99,3,39.6151,3,20-12-2013,39
27070,Nathan Davis,68.97,22.99,3,43.1751,3,20-12-2013,39
13775,Patricia Subram,68.97,22.99,3,43.1751,3,19-12-2013,40
26553,Kayla Powell,68.97,22.99,3,43.1751,3,14-12-2013,45
21493,Carson Coleman,68.97,22.99,3,21.7951,3,13-12-2013,46
26251,Cedric Huang,68.97,22.99,3,43.1751,3,12-12-2013,47
21262,Sara Edwards,68.97,22.99,3,21.7951,3,06-12-2013,53
28558,Dawn Stone,68.97,22.99,3,43.1751,3,30-11-2013,59
22011,Richard Patterson,68.97,22.99,3,21.7951,3,29-11-2013,60
26716,Megan Smith,68.97,22.99,3,39.6151,3,28-11-2013,61
26883,Shelby Bradley,68.97,22.99,3,43.1751,3,25-11-2013,64
27381,Miguel Sanz,68.97,22.99,3,43.1751,3,18-11-2013,71
11389,Karl Shan,68.97,22.99,3,43.1751,3,17-11-2013,72
12663,Morgan Adams,68.97,22.99,3,21.7951,3,17-11-2013,72
21286,Luke Roy,68.97,22.99,3,21.7951,3,15-11-2013,74
22696,Kari Vazquez,68.97,22.99,3,43.1751,3,15-11-2013,74
27238,Jesse Hernandez,68.97,22.99,3,43.1751,3,14-11-2013,75
17180,Timothy Rogers,68.97,22.99,3,43.1751,3,10-11-2013,79
26835,Kyle Turner,68.97,22.99,3,43.1751,3,09-11-2013,80
23275,Miguel Jackson,68.97,22.99,3,21.7951,3,06-11-2013,83
27015,Jessica Torres,68.97,22.99,3,43.1751,3,04-11-2013,85
11386,Jaclyn Cai,68.97,22.99,3,43.1751,3,02-11-2013,87
26554,Michael Garcia,68.97,22.99,3,43.1751,3,01-11-2013,88
22661,Tracy Shan,68.97,22.99,3,43.1751,3,31-10-2013,89
23972,Clarence Liang,68.97,22.99,3,43.1751,3,25-10-2013,95
27412,Miguel Price,68.97,22.99,3,43.1751,3,25-10-2013,95
27301,Clarence Zhou,68.97,22.99,3,43.1751,3,24-10-2013,96
24075,Peter Saddow,68.97,22.99,3,43.1751,3,21-10-2013,99
23754,Cassie Goel,68.97,22.99,3,43.1751,3,21-10-2013,99
24719,Susan Zheng,68.97,22.99,3,43.1751,3,20-10-2013,100
27310,Isabella Hill,68.97,22.99,3,43.1751,3,18-10-2013,102
27579,Bruce Suarez,68.97,22.99,3,43.1751,3,18-10-2013,102
26943,Ashlee Xie,68.97,22.99,3,43.1751,3,15-10-2013,105
24012,James Lewis,68.97,22.99,3,43.1751,3,14-10-2013,106
21316,John Thompson,68.97,22.99,3,21.7951,3,13-10-2013,107
20538,Hailey Bennett,68.97,22.99,3,21.7951,3,11-10-2013,109
26709,Mary King,68.97,22.99,3,43.1751,3,10-10-2013,110
26715,Gabriella Bell,68.97,22.99,3,43.1751,3,09-10-2013,111
20633,Luke Collins,68.97,22.99,3,21.7951,3,04-10-2013,116
22342,Jon Lal,68.97,22.99,3,21.7951,3,01-10-2013,119
23980,Sergio Garcia,68.97,22.99,3,43.1751,3,24-09-2013,126
27385,Jonathon Ramos,68.97,22.99,3,43.1751,3,16-09-2013,134
25698,Ariana Murphy,68.97,22.99,3,43.1751,3,05-09-2013,145
12555,Edgar Malhotra,68.97,22.99,3,21.7951,3,03-09-2013,147
25688,Patrick Morris,68.97,22.99,3,43.1751,3,29-08-2013,152
23963,Gerald Jimenez,68.97,22.99,3,43.1751,3,20-08-2013,161
20105,Alexis Taylor,68.97,22.99,3,39.6151,3,20-08-2013,161
21433,Gerald Martinez,68.97,22.99,3,21.7951,3,19-08-2013,162
27098,Sarah Wilson,68.97,22.99,3,43.1751,3,18-08-2013,163
21625,Jennifer Hall,68.97,22.99,3,21.7951,3,11-08-2013,170
12400,Andy Martin,68.97,22.99,3,21.7951,3,09-08-2013,172
26720,Seth Watson,68.97,22.99,3,43.1751,3,08-08-2013,173
21164,Troy Raman,68.97,22.99,3,21.7951,3,07-08-2013,174
27618,Melanie Diaz,68.97,22.99,3,43.1751,3,03-08-2013,178
17507,Alexis Robinson,68.97,22.99,3,43.1751,3,01-08-2013,180
29406,Melissa Ward,68.97,22.99,3,43.1751,3,01-08-2013,180
28754,Chad Nara,68.97,22.99,3,43.1751,3,31-07-2013,181
23766,Cassandra Martinez,68.97,22.99,3,43.1751,3,31-07-2013,181
21303,Sydney Jenkins,68.97,22.99,3,21.7951,3,28-07-2013,184
22922,Heidi Martinez,68.97,22.99,3,43.1751,3,27-07-2013,185
26800,Lauren Lewis,68.97,22.99,3,43.1751,3,25-07-2013,187
26675,Natalie King,68.97,22.99,3,43.1751,3,19-07-2013,193
26674,Ashley Jackson,68.97,22.99,3,43.1751,3,18-07-2013,194
27307,Andre Prasad,68.97,22.99,3,43.1751,3,18-07-2013,194
27314,Jarrod Arthur,68.97,22.99,3,43.1751,3,17-07-2013,195
26128,Samuel Phillips,68.97,22.99,3,43.1751,3,07-07-2013,205
20477,Brandon Washington,68.97,22.99,3,21.7951,3,07-07-2013,205
26248,Thomas Lewis,68.97,22.99,3,43.1751,3,06-07-2013,206
27637,Gabrielle Cook,68.97,22.99,3,43.1751,3,04-07-2013,208
27458,Roger Liang,68.97,22.99,3,43.1751,3,02-07-2013,210
27065,Jordan Wright,68.97,22.99,3,43.1751,3,01-07-2013,211
26777,Andrew Clark,68.97,22.99,3,43.1751,3,25-06-2013,217
26702,Cynthia Arun,68.97,22.99,3,43.1751,3,23-06-2013,219
23761,Tonya Pal,68.97,22.99,3,43.1751,3,22-06-2013,220
26262,Hannah Thompson,68.97,22.99,3,43.1751,3,17-06-2013,225
20398,Jordan Collins,68.97,22.99,3,21.7951,3,09-06-2013,233
20730,Aaron Shan,68.97,22.99,3,43.1751,3,03-06-2013,239
26577,Cindy Edwards,68.97,22.99,3,43.1751,3,01-06-2013,241
26737,Katherine Young,68.97,22.99,3,43.1751,3,31-05-2013,242
20524,Angelica Jenkins,68.97,22.99,3,21.7951,3,28-05-2013,245
26391,Dominique Arun,68.97,22.99,3,43.1751,3,27-05-2013,246
27247,Blake Hughes,68.97,22.99,3,43.1751,3,18-05-2013,255
21712,Megan Ross,68.97,22.99,3,21.7951,3,06-05-2013,267
17698,Xavier Butler,68.97,22.99,3,43.1751,3,04-05-2013,269
26696,Robyn Suarez,68.97,22.99,3,43.1751,3,28-04-2013,275
22870,Barbara Chen,68.97,22.99,3,43.1751,3,24-04-2013,279
29435,Stanley Rodriguez,68.97,22.99,3,43.1751,3,22-04-2013,281
21324,Chloe Baker,68.97,22.99,3,21.7951,3,20-04-2013,283
28945,Rafael Lal,68.97,22.99,3,21.7951,3,20-04-2013,283
21616,Carson Wood,68.97,22.99,3,21.7951,3,17-04-2013,286
28053,Jared Howard,68.97,22.99,3,43.1751,3,15-04-2013,288
11374,Jimmy Ortega,68.97,22.99,3,43.1751,3,15-04-2013,288
22698,Bradley Andersen,68.97,22.99,3,43.1751,3,13-04-2013,290
21750,Carlos Reed,68.97,22.99,3,21.7951,3,02-04-2013,301
26259,Hunter Bryant,68.97,22.99,3,43.1751,3,01-04-2013,302
24589,Laura Zhao,68.97,22.99,3,39.6151,3,20-03-2013,314
23918,Kendra Navarro,68.97,22.99,3,43.1751,3,19-03-2013,315
23439,Ramon Hu,68.97,22.99,3,43.1751,3,15-03-2013,319
27155,Eric Hall,68.97,22.99,3,43.1751,3,15-03-2013,319
28465,Wendy Serrano,68.97,22.99,3,43.1751,3,10-03-2013,324
28374,Ruben Vance,68.97,22.99,3,43.1751,3,08-03-2013,326
20506,Paige Bradley,68.97,22.99,3,21.7951,3,03-03-2013,331
12723,Kurt Jai,68.97,22.99,3,21.7951,3,27-02-2013,335
17570,Carlos Sanchez,68.97,22.99,3,39.6151,3,26-02-2013,336
23237,Caleb Young,68.97,22.99,3,43.1751,3,22-02-2013,340
28450,Nelson Martin,68.97,22.99,3,43.1751,3,12-02-2013,350
26807,Angel Hall,68.97,22.99,3,43.1751,3,05-02-2013,357
26573,Samantha Clark,68.97,22.99,3,43.1751,3,04-02-2013,358
25697,Miguel Harris,68.97,22.99,3,43.1751,3,04-02-2013,358
22338,Thomas Russell,68.97,22.99,3,21.7951,3,02-02-2013,360
21918,Carol Serrano,68.97,22.99,3,21.7951,3,30-01-2013,363
15212,Marcus Henderson,68.96,17.24,4,43.1688,3,21-12-2013,38
15119,Johnny Tang,68.87,17.2175,4,43.1125,3,12-12-2013,47
16632,Ruben Romero,68.87,17.2175,4,43.1125,3,14-10-2013,106
13676,George Kapoor,68.87,17.2175,4,43.1125,3,20-08-2013,161
16681,Louis Chande,68.87,17.2175,4,43.1125,2,09-07-2013,203
12345,Alison Raje,68.7,11.45,6,43.006,4,12-01-2014,16
12344,Dominique Perez,68.7,11.45,6,43.006,3,13-08-2013,168
18359,Alexandria Bryant,68.49,34.245,2,42.8747,2,11-01-2014,17
21837,Megan Alexander,68.49,34.245,2,42.8747,2,04-01-2014,24
20309,Cristina Sharma,68.49,34.245,2,42.8747,2,04-01-2014,24
25101,Wyatt Baker,68.49,34.245,2,42.8747,2,02-01-2014,26
27042,Noah Roberts,68.49,34.245,2,42.8747,2,11-12-2013,48
23948,Katelyn Rivera,68.49,34.245,2,42.8747,2,15-11-2013,74
15286,Thomas Nelson,68.49,34.245,2,42.8747,2,11-11-2013,78
17394,Veronica Mehta,68.49,34.245,2,42.8747,2,21-10-2013,99
20098,Alexis Lewis,68.49,34.245,2,42.8747,2,19-10-2013,101
17466,Thomas Perez,68.49,34.245,2,42.8747,2,16-10-2013,104
25125,Randy Wang,68.49,34.245,2,42.8747,2,25-09-2013,125
28348,Nichole Jai,68.49,34.245,2,42.8747,2,22-09-2013,128
25070,Melody Alvarez,68.49,34.245,2,42.8747,2,18-09-2013,132
24073,Grace Taylor,68.49,34.245,2,42.8747,2,17-09-2013,133
29213,Jodi Luo,68.49,34.245,2,42.8747,2,15-09-2013,135
24322,Alexandra Evans,68.49,34.245,2,42.8747,2,02-09-2013,148
17172,Jesse Adams,68.49,34.245,2,42.8747,2,07-08-2013,174
24627,Eric Edwards,68.49,34.245,2,42.8747,2,14-07-2013,198
17682,Anna Ramirez,68.49,34.245,2,42.8747,2,08-07-2013,204
16986,Sara Adams,68.49,34.245,2,42.8747,2,03-07-2013,209
14536,Krystal Wu,68.49,34.245,2,42.8747,2,03-07-2013,209
23803,Bernard Thames,68.49,34.245,2,42.8747,2,05-06-2013,237
15958,Nicole Ross,68.49,34.245,2,42.8747,2,23-05-2013,250
15633,Ashlee Shan,68.49,34.245,2,42.8747,2,21-05-2013,252
18071,Katelyn Campbell,68.49,34.245,2,42.8747,2,25-04-2013,278
20500,Morgan Butler,68.49,34.245,2,42.8747,2,23-04-2013,280
19641,Richard Evans,68.49,34.245,2,42.8747,2,13-04-2013,290
17367,Trinity Cooper,68.49,34.245,2,42.8747,2,08-04-2013,295
22388,Bradley Beck,68.49,34.245,2,42.8747,2,25-03-2013,309
27196,Lauren Robinson,68.49,34.245,2,42.8747,2,20-03-2013,314
16044,Connie Rai,68.49,34.245,2,42.8747,2,17-03-2013,317
18094,Roy Alonso,68.49,34.245,2,42.8747,2,19-02-2013,343
20981,Craig Romero,68.49,34.245,2,42.8747,2,06-02-2013,356
20958,Gerald Alonso,68.49,34.245,2,42.8747,2,29-01-2013,364
18454,George Perez,68.49,34.245,2,42.8747,2,29-01-2013,364
12836,Rodney Munoz,68.46,17.115,4,42.8558,3,26-11-2013,63
19608,Harold Prasad,68.45,13.69,5,39.2895,3,31-07-2013,181
11184,Meghan Hernandez,68.25,13.65,5,42.7244,3,09-10-2013,111
24714,Whitney Rodriguez,67.97,22.6566,3,17.6091,3,20-01-2014,8
11349,Mindy Luo,67.97,22.6566,3,21.1691,3,13-01-2014,15
16954,Fernando Davis,67.97,22.6566,3,17.6091,3,12-01-2014,16
17273,Jonathon Torres,67.97,22.6566,3,17.6091,3,10-12-2013,49
18082,Steven Sanchez,67.97,22.6566,3,17.6091,3,08-11-2013,81
23595,Carrie Rubio,67.97,22.6566,3,17.6091,3,29-10-2013,91
17435,Edward Mitchell,67.97,22.6566,3,17.6091,3,07-10-2013,113
16975,Benjamin Lee,67.97,22.6566,3,17.6091,3,06-09-2013,144
19281,Mallory Carlson,67.97,22.6566,3,17.6091,3,31-08-2013,150
28718,Cassandra Raman,67.97,22.6566,3,17.6091,3,26-08-2013,155
22383,Devin Jenkins,67.97,22.6566,3,17.6091,3,01-08-2013,180
26185,Kaylee Green,67.97,22.6566,3,17.6091,3,02-06-2013,240
18776,Connor Allen,67.97,22.6566,3,17.6091,3,31-05-2013,242
19676,Diana Gutierrez,67.97,22.6566,3,17.6091,3,20-05-2013,253
20417,Bruce Vazquez,67.97,22.6566,3,17.6091,3,17-04-2013,286
11348,Shawn Rai,67.97,22.6566,3,21.1691,3,31-03-2013,303
16760,Sydney Alexander,67.97,22.6566,3,17.6091,3,10-03-2013,324
22795,Tara Yuan,67.97,22.6566,3,17.6091,3,21-02-2013,341
22492,Jorge She,67.97,22.6566,3,17.6091,3,19-02-2013,343
17276,Elijah Jenkins,67.97,22.6566,3,17.6091,3,31-01-2013,362
15823,Sharon Tang,67.96,16.99,4,42.5428,2,14-11-2013,75
26810,Melanie Stewart,67.93,22.6433,3,42.5241,3,15-01-2014,13
18341,Russell Goel,67.93,22.6433,3,42.5241,3,12-01-2014,16
19761,Alan Lu,67.93,22.6433,3,42.5241,3,12-12-2013,47
25090,Ivan Sara,67.93,22.6433,3,42.5241,3,10-12-2013,49
16795,Regina Garcia,67.93,22.6433,3,42.5241,3,24-11-2013,65
27972,Leonard Smith,67.93,22.6433,3,42.5241,3,23-11-2013,66
20314,Russell Deng,67.93,22.6433,3,42.5241,3,22-11-2013,67
20101,Devin Hayes,67.93,22.6433,3,42.5241,3,13-11-2013,76
28052,Franklin Li,67.93,22.6433,3,42.5241,3,04-11-2013,85
18076,Andre Mehta,67.93,22.6433,3,42.5241,3,29-10-2013,91
24975,Julia James,67.93,22.6433,3,42.5241,3,18-10-2013,102
14488,Connor Hughes,67.93,22.6433,3,42.5241,3,09-10-2013,111
24220,Hunter Edwards,67.93,22.6433,3,42.5241,3,23-09-2013,127
17863,Bailey Cooper,67.93,22.6433,3,42.5241,3,01-09-2013,149
24370,Nathan West,67.93,22.6433,3,42.5241,3,22-08-2013,159
18665,Olivia Brooks,67.93,22.6433,3,42.5241,3,01-08-2013,180
